*,fj,0.00021326508850501172
fj,oh,5.049739938393173e-05
oh,giv,5.049739938393173e-05
giv,cm,5.049739938393173e-05
cm,m,5.049739938393173e-05
m,STOP,0.00010099479876786346
the,bookish,0.00010099479876786346
bookish,book,0.00010099479876786346
*,dragon,0.00021326508850501172
dragon,lair,5.049739938393173e-05
lair,STOP,5.049739938393173e-05
ya,STOP,0.0001514921981517952
*,read,0.011942844956280656
read,books,0.00025248699691965865
club,21,0.00010099479876786346
21,STOP,0.00025248699691965865
*,saint,0.00021326508850501172
saint,+,5.049739938393173e-05
+,sage,5.049739938393173e-05
sage,:,5.049739938393173e-05
:,women,5.049739938393173e-05
women,warriors,5.049739938393173e-05
warriors,STOP,5.049739938393173e-05
*,leaders,0.00021326508850501172
leaders,learning,5.049739938393173e-05
learning,corner,5.049739938393173e-05
corner,STOP,0.00025248699691965865
*,redpoint,0.00042653017701002344
redpoint,book,5.049739938393173e-05
the,expanse,5.049739938393173e-05
expanse,STOP,5.049739938393173e-05
*,cc,0.00021326508850501172
cc,STOP,5.049739938393173e-05
testing,invites,5.049739938393173e-05
invites,STOP,5.049739938393173e-05
test,new,5.049739938393173e-05
new,club,0.0009089531889107711
*,here,0.0006397952655150352
here,comes,5.049739938393173e-05
comes,the,5.049739938393173e-05
the,sun,0.00010099479876786346
sun,–,5.049739938393173e-05
–,test,0.00045447659445538557
*,campus,0.0008530603540200469
campus,reading,0.00020198959753572692
club,4,0.00010099479876786346
4,STOP,0.0003534817956875221
*,another,0.0021326508850501172
another,club,0.00025248699691965865
club,8,5.049739938393173e-05
8,STOP,0.0003029843963035904
*,na,0.00042653017701002344
na,fantasy,5.049739938393173e-05
fantasy,STOP,0.0006059687926071808
club,3,0.0001514921981517952
3,STOP,0.002777356966116245
*,parable,0.00042653017701002344
parable,of,0.00010099479876786346
of,the,0.001262434984598293
the,talents,5.049739938393173e-05
talents,-,5.049739938393173e-05
club,9,5.049739938393173e-05
9,STOP,0.0003029843963035904
*,patrick,0.00021326508850501172
patrick,club,5.049739938393173e-05
club,5,5.049739938393173e-05
5,STOP,0.00025248699691965865
club,23,0.00010099479876786346
23,STOP,0.0003534817956875221
*,rowan,0.00042653017701002344
rowan,’,5.049739938393173e-05
s,five9,5.049739938393173e-05
five9,book,5.049739938393173e-05
*,challenge,0.00021326508850501172
challenge,2,5.049739938393173e-05
club,25,0.00010099479876786346
25,STOP,0.00020198959753572692
*,hot,0.005118362124120281
hot,seat,0.00010099479876786346
seat,-,5.049739938393173e-05
*,vpaa,0.00021326508850501172
vpaa,2021,5.049739938393173e-05
2021,STOP,0.00020198959753572692
*,rosé,0.00021326508850501172
rosé,&,5.049739938393173e-05
&,bae,5.049739938393173e-05
bae,STOP,0.00010099479876786346
*,anti-oppression,0.00021326508850501172
anti-oppression,advocates,5.049739938393173e-05
advocates,STOP,5.049739938393173e-05
*,april,0.00042653017701002344
april,books,5.049739938393173e-05
the,new,0.00010099479876786346
new,haven,0.00010099479876786346
haven,raven,0.00010099479876786346
raven,STOP,0.00010099479876786346
*,bliss,0.00021326508850501172
bliss,STOP,0.00010099479876786346
*,when,0.0006397952655150352
when,the,5.049739938393173e-05
the,stars,0.00010099479876786346
stars,go,5.049739938393173e-05
go,dark,5.049739938393173e-05
dark,-,5.049739938393173e-05
*,test070821,0.00021326508850501172
test070821,STOP,5.049739938393173e-05
*,let,0.0042653017701002344
let,’,0.0008079583901429077
s,read,0.00020198959753572692
read,a,0.00010099479876786346
a,book,0.0009089531889107711
book,:,5.049739938393173e-05
:,),0.0016159167802858154
),STOP,0.0023228803716608595
*,zach,0.00021326508850501172
zach,'s,5.049739938393173e-05
's,book,0.0006564661919911124
the,“,5.049739938393173e-05
“,drunk,5.049739938393173e-05
drunk,”,5.049739938393173e-05
”,bookclub,5.049739938393173e-05
*,blue,0.00021326508850501172
blue,lagoon,5.049739938393173e-05
lagoon,STOP,0.00010099479876786346
club,24,0.00010099479876786346
24,STOP,0.00025248699691965865
reading,on,0.00010099479876786346
on,god,5.049739938393173e-05
god,STOP,0.0001514921981517952
*,fantasy,0.006824482832160375
fantasy,and,5.049739938393173e-05
and,adventure,5.049739938393173e-05
adventure,STOP,5.049739938393173e-05
*,sophie,0.00021326508850501172
sophie,tadesse,5.049739938393173e-05
tadesse,STOP,5.049739938393173e-05
*,swag,0.00021326508850501172
swag,club,5.049739938393173e-05
club,6,5.049739938393173e-05
6,STOP,0.00020198959753572692
*,vucept,0.00021326508850501172
vucept,2021,5.049739938393173e-05
mark,STOP,0.00010099479876786346
*,transfer,0.00021326508850501172
transfer,connect,5.049739938393173e-05
connect,2021,5.049739938393173e-05
*,alison,0.00021326508850501172
alison,'s,5.049739938393173e-05
's,club,0.0010099479876786346
books,&,0.0006059687926071808
&,coffee,0.00020198959753572692
coffee,STOP,0.00025248699691965865
*,faculty,0.00021326508850501172
faculty,vuceptors,5.049739938393173e-05
vuceptors,2021,5.049739938393173e-05
*,og,0.00021326508850501172
og,myla,5.049739938393173e-05
myla,STOP,5.049739938393173e-05
*,tito,0.00021326508850501172
tito,’,5.049739938393173e-05
s,club,0.0007069635913750442
*,blushes,0.00021326508850501172
blushes,STOP,5.049739938393173e-05
*,slug,0.00021326508850501172
slug,club,5.049739938393173e-05
a,chaotic,5.049739938393173e-05
chaotic,book,0.00010099479876786346
*,virtual,0.00042653017701002344
virtual,book,0.0001514921981517952
book,nerd,5.049739938393173e-05
nerd,alert,5.049739938393173e-05
alert,STOP,5.049739938393173e-05
*,bryce,0.00021326508850501172
bryce,and,5.049739938393173e-05
and,danika,5.049739938393173e-05
danika,STOP,5.049739938393173e-05
*,anthony,0.00021326508850501172
anthony,STOP,5.049739938393173e-05
when,breath,0.00010099479876786346
breath,becomes,0.00010099479876786346
becomes,air,0.00010099479876786346
air,STOP,5.049739938393173e-05
*,josh,0.00021326508850501172
josh,``,5.049739938393173e-05
``,rody,5.049739938393173e-05
rody,'',5.049739938393173e-05
'',booth,5.049739938393173e-05
booth,STOP,5.049739938393173e-05
*,product,0.00042653017701002344
product,books,5.049739938393173e-05
hot,people,0.00025248699691965865
people,STOP,0.00025248699691965865
fantasy,book,0.000555471393223249
club,:,0.000555471393223249
*,confidence,0.00021326508850501172
confidence,code,5.049739938393173e-05
code,-,5.049739938393173e-05
*,think,0.0008530603540200469
think,again,0.00020198959753572692
again,with,0.00010099479876786346
with,m13,0.00010099479876786346
m13,STOP,0.00010099479876786346
*,that,0.00042653017701002344
that,summer,5.049739938393173e-05
summer,-,5.049739938393173e-05
*,ceox,0.00021326508850501172
ceox,STOP,5.049739938393173e-05
*,bug,0.00021326508850501172
bug,305,5.049739938393173e-05
305,STOP,5.049739938393173e-05
*,school,0.0006397952655150352
school,library,5.049739938393173e-05
library,reads,5.049739938393173e-05
*,tarot,0.00021326508850501172
tarot,bitches,5.049739938393173e-05
bitches,STOP,0.0009089531889107711
*,six,0.00042653017701002344
six,crimson,5.049739938393173e-05
crimson,crows,5.049739938393173e-05
crows,-,5.049739938393173e-05
*,ok,0.00042653017701002344
ok,STOP,0.0001514921981517952
reading,rainbros,5.049739938393173e-05
rainbros,STOP,5.049739938393173e-05
*,film,0.00021326508850501172
film,&,5.049739938393173e-05
&,architecture,5.049739938393173e-05
architecture,STOP,5.049739938393173e-05
*,business,0.00021326508850501172
business,book,0.0001514921981517952
*,8-bit,0.00021326508850501172
8-bit,STOP,5.049739938393173e-05
*,making,0.00021326508850501172
making,alyssa,5.049739938393173e-05
alyssa,read,5.049739938393173e-05
club,7,5.049739938393173e-05
7,STOP,0.0003029843963035904
*,ios,0.00021326508850501172
ios,test,5.049739938393173e-05
*,in,0.0012795905310300703
in,a,0.00040397919507145384
a,less,5.049739938393173e-05
less,lonely,5.049739938393173e-05
lonely,place,5.049739938393173e-05
place,STOP,0.00010099479876786346
*,berkeley,0.0042653017701002344
berkeley,college,0.0010099479876786346
college,of,0.0010099479876786346
of,engineering,0.0010099479876786346
engineering,reading,0.0010099479876786346
*,breath,0.00021326508850501172
breath,-,5.049739938393173e-05
*,roll,0.00021326508850501172
roll,down,5.049739938393173e-05
down,like,5.049739938393173e-05
like,waters,5.049739938393173e-05
waters,STOP,5.049739938393173e-05
*,we,0.0036255065045851993
we,read,0.0003029843963035904
books,are,0.0001514921981517952
are,cool,5.049739938393173e-05
cool,STOP,0.00010099479876786346
*,sadie,0.00021326508850501172
sadie,book,5.049739938393173e-05
*,jana,0.00021326508850501172
jana,’,5.049739938393173e-05
s,book,0.0032318335605716307
book,rant,0.00010099479876786346
rant,swamp,5.049739938393173e-05
swamp,STOP,5.049739938393173e-05
*,72821,0.00021326508850501172
72821,STOP,5.049739938393173e-05
*,akila,0.0008530603540200469
akila,’,5.049739938393173e-05
s,reading,0.0006059687926071808
club,test2,5.049739938393173e-05
test2,STOP,0.00010099479876786346
*,bossypants,0.00042653017701002344
bossypants,STOP,5.049739938393173e-05
*,sci-fi/fantasy,0.00042653017701002344
sci-fi/fantasy,book,0.00010099479876786346
*,2022,0.0008530603540200469
2022,tbr,5.049739938393173e-05
tbr,STOP,0.00146442458213402
*,vhjn,0.00021326508850501172
vhjn,STOP,5.049739938393173e-05
*,mario,0.00021326508850501172
mario,'s,5.049739938393173e-05
*,flower,0.00021326508850501172
flower,boys,5.049739938393173e-05
boys,STOP,0.0001514921981517952
*,raja,0.0010663254425250586
raja,recommends,0.00025248699691965865
recommends,:,0.00025248699691965865
:,influence,5.049739938393173e-05
influence,STOP,5.049739938393173e-05
s,dune,5.049739938393173e-05
dune,club,0.00010099479876786346
*,smut,0.0008530603540200469
smut,STOP,0.00020198959753572692
*,shasta,0.00021326508850501172
shasta,club,5.049739938393173e-05
*,hal,0.00021326508850501172
hal,'s,5.049739938393173e-05
*,vanderbilt,0.01983365323096609
vanderbilt,visions,0.004645760743321719
visions,group,0.004645760743321719
group,1,5.049739938393173e-05
group,2,5.049739938393173e-05
group,3,5.049739938393173e-05
booktok,favs,5.049739938393173e-05
favs,STOP,5.049739938393173e-05
*,literary,0.001492855619535082
literary,lovers,5.049739938393173e-05
lovers,STOP,0.001262434984598293
*,june,0.00021326508850501172
june,greeks,5.049739938393173e-05
greeks,STOP,5.049739938393173e-05
*,it,0.0012795905310300703
it,had,5.049739938393173e-05
had,to,5.049739938393173e-05
to,be,0.00010099479876786346
be,you,5.049739938393173e-05
you,-,5.049739938393173e-05
*,dog,0.00021326508850501172
dog,books,5.049739938393173e-05
book,and,0.0001514921981517952
and,a,5.049739938393173e-05
a,cup,5.049739938393173e-05
cup,of,0.00010099479876786346
of,tea,0.00010099479876786346
tea,STOP,0.00020198959753572692
*,how,0.0010663254425250586
how,to,5.049739938393173e-05
to,speak,5.049739938393173e-05
speak,machine,5.049739938393173e-05
machine,-,5.049739938393173e-05
book,besties,0.00040397919507145384
here,for,0.00010099479876786346
for,it,5.049739938393173e-05
it,—,5.049739938393173e-05
—,freelancer,0.0037873049537948795
freelancer,test,0.005655708731000354
*,📖📚books,0.00021326508850501172
📖📚books,are,5.049739938393173e-05
are,life📖📚,5.049739938393173e-05
life📖📚,STOP,5.049739938393173e-05
*,migas,0.00021326508850501172
migas,y,5.049739938393173e-05
y,huevos,5.049739938393173e-05
huevos,❤️,5.049739938393173e-05
❤️,STOP,0.00040397919507145384
*,delete,0.0012795905310300703
delete,STOP,0.0001514921981517952
*,opal,0.00021326508850501172
opal,and,5.049739938393173e-05
and,nev,5.049739938393173e-05
nev,–,5.049739938393173e-05
*,abie,0.00021326508850501172
abie,STOP,5.049739938393173e-05
*,milestone,0.0012795905310300703
milestone,creation,5.049739938393173e-05
creation,test,0.00010099479876786346
group,4,5.049739938393173e-05
club,22,0.00010099479876786346
22,STOP,0.00020198959753572692
*,lovecraft,0.00042653017701002344
lovecraft,2,5.049739938393173e-05
*,teehee,0.00021326508850501172
teehee,STOP,5.049739938393173e-05
*,between,0.0021326508850501172
between,the,0.0006059687926071808
the,covers,0.00025248699691965865
covers,STOP,0.00025248699691965865
*,revolutionary,0.00021326508850501172
revolutionary,reads,5.049739938393173e-05
reads,club,5.049739938393173e-05
*,african,0.0006397952655150352
african,romance,5.049739938393173e-05
romance,book,0.0010604453870625664
*,arthur,0.00021326508850501172
arthur,STOP,5.049739938393173e-05
*,insomnia,0.00021326508850501172
insomnia,book,5.049739938393173e-05
*,forbidden,0.00021326508850501172
forbidden,STOP,5.049739938393173e-05
*,jotinha,0.00021326508850501172
jotinha,reads,5.049739938393173e-05
*,team,0.0008530603540200469
team,spacedragon,5.049739938393173e-05
spacedragon,STOP,5.049739938393173e-05
*,romance,0.008530603540200469
*,don,0.00021326508850501172
don,quixote,5.049739938393173e-05
quixote,in,5.049739938393173e-05
a,year,0.00010099479876786346
year,STOP,0.0001514921981517952
*,fable,0.001492855619535082
fable,designers,5.049739938393173e-05
designers,club,5.049739938393173e-05
club,limits,0.0013129323839822249
limits,2,5.049739938393173e-05
*,crocodile,0.00021326508850501172
crocodile,book,5.049739938393173e-05
*,besties,0.001492855619535082
besties,reads,5.049739938393173e-05
*,urban,0.00042653017701002344
urban,selections,5.049739938393173e-05
selections,STOP,5.049739938393173e-05
*,true,0.0008530603540200469
true,crime,0.0001514921981517952
crime,all,5.049739938393173e-05
all,the,0.0003029843963035904
the,time,0.0001514921981517952
time,.,5.049739938393173e-05
*,poets,0.00021326508850501172
poets,&,5.049739938393173e-05
&,writers,5.049739938393173e-05
writers,reading,5.049739938393173e-05
*,skip,0.00021326508850501172
skip,'s,5.049739938393173e-05
*,papier,0.00021326508850501172
papier,mâché,5.049739938393173e-05
mâché,STOP,5.049739938393173e-05
test,name,5.049739938393173e-05
name,STOP,0.0001514921981517952
*,gol,0.00021326508850501172
gol,STOP,5.049739938393173e-05
*,flavor,0.00021326508850501172
flavor,of,5.049739938393173e-05
the,month,0.00020198959753572692
month,STOP,0.0001514921981517952
*,daring,0.00021326508850501172
daring,greatly,5.049739938393173e-05
greatly,—,5.049739938393173e-05
—,test,0.0006564661919911124
limits,9,5.049739938393173e-05
limits,16,5.049739938393173e-05
*,ssjy,0.00021326508850501172
ssjy,STOP,5.049739938393173e-05
*,vandeebilr,0.00021326508850501172
vandeebilr,STOP,5.049739938393173e-05
*,expresso,0.00021326508850501172
expresso,depresso,5.049739938393173e-05
depresso,station,5.049739938393173e-05
station,STOP,5.049739938393173e-05
*,no,0.003838771593090211
no,ones,5.049739938393173e-05
ones,club,5.049739938393173e-05
club,18,5.049739938393173e-05
18,STOP,0.0001514921981517952
the,join/leave,5.049739938393173e-05
join/leave,club,5.049739938393173e-05
group,5,5.049739938393173e-05
*,nerdy,0.00021326508850501172
nerdy,girls,5.049739938393173e-05
girls,dayton,5.049739938393173e-05
dayton,STOP,5.049739938393173e-05
the,awesome,5.049739938393173e-05
awesome,book,5.049739938393173e-05
delete,me,0.00010099479876786346
me,STOP,0.0010604453870625664
group,6,5.049739938393173e-05
group,7,5.049739938393173e-05
*,080521,0.00021326508850501172
080521,testing,5.049739938393173e-05
testing,STOP,0.0009089531889107711
limits,23,5.049739938393173e-05
*,dark,0.003198976327575176
dark,and,5.049739938393173e-05
and,broody,5.049739938393173e-05
broody,STOP,5.049739938393173e-05
*,deborah,0.00021326508850501172
deborah,marie,5.049739938393173e-05
marie,+,5.049739938393173e-05
+,hershadow,5.049739938393173e-05
hershadow,STOP,5.049739938393173e-05
*,well,0.00021326508850501172
well,read,0.00010099479876786346
read,women,5.049739938393173e-05
women,STOP,0.0001514921981517952
*,emergence,0.00021326508850501172
emergence,&,5.049739938393173e-05
&,journey,5.049739938393173e-05
journey,STOP,5.049739938393173e-05
*,i,0.003198976327575176
i,love,0.00010099479876786346
love,books,0.00010099479876786346
books,.,0.0001514921981517952
*,hello,0.0027724461505651524
hello,STOP,0.00045447659445538557
*,bored,0.00042653017701002344
bored,and,5.049739938393173e-05
and,brilliant,5.049739938393173e-05
brilliant,-,5.049739938393173e-05
the,dregs,5.049739938393173e-05
dregs,STOP,5.049739938393173e-05
*,my,0.010663254425250587
my,club,0.0006564661919911124
*,all,0.004478566858605247
all,kinds,5.049739938393173e-05
kinds,of,5.049739938393173e-05
of,legendary,5.049739938393173e-05
legendary,books,5.049739938393173e-05
ya,london,5.049739938393173e-05
london,book,5.049739938393173e-05
*,padma,0.0010663254425250586
padma,’,0.0001514921981517952
s,fun,5.049739938393173e-05
fun,reads,5.049739938393173e-05
group,8,5.049739938393173e-05
*,club,0.007464278097675411
club,hugo,5.049739938393173e-05
hugo,STOP,5.049739938393173e-05
group,15,5.049739938393173e-05
15,STOP,0.00020198959753572692
group,14,5.049739938393173e-05
:,pre-suasion,5.049739938393173e-05
pre-suasion,STOP,5.049739938393173e-05
*,saintly,0.00021326508850501172
saintly,reading,5.049739938393173e-05
*,teaching,0.0006397952655150352
teaching,a,0.00020198959753572692
a,stone,0.00020198959753572692
stone,to,0.0001514921981517952
to,talk,0.0001514921981517952
talk,test,5.049739938393173e-05
*,spicy,0.0025591810620601407
spicy,STOP,5.049739938393173e-05
booktok,books,0.0003534817956875221
*,triap,0.00021326508850501172
triap,STOP,5.049739938393173e-05
*,m,0.0006397952655150352
group,9,5.049739938393173e-05
group,10,5.049739938393173e-05
10,STOP,0.00025248699691965865
group,12,5.049739938393173e-05
group,11,5.049739938393173e-05
group,13,5.049739938393173e-05
ya,fantasy,0.00020198959753572692
club,!,0.001262434984598293
!,!,0.0015654193809018836
*,feed,0.00021326508850501172
feed,your,5.049739938393173e-05
your,head,5.049739938393173e-05
head,STOP,5.049739938393173e-05
*,new,0.005118362124120281
club,to,0.00010099479876786346
to,write,0.00010099479876786346
write,bug,5.049739938393173e-05
bug,and,5.049739938393173e-05
and,test,5.049739938393173e-05
*,take,0.00042653017701002344
take,a,0.00010099479876786346
a,look,0.00010099479876786346
look,STOP,5.049739938393173e-05
*,jeannine,0.00021326508850501172
jeannine,'s,5.049739938393173e-05
's,reading,0.0003534817956875221
*,français,0.00021326508850501172
français,STOP,5.049739938393173e-05
club,20,0.00010099479876786346
20,STOP,0.00020198959753572692
*,try,0.0008530603540200469
try,something,0.00020198959753572692
something,new,5.049739938393173e-05
new,STOP,0.0003029843963035904
*,qiat,0.00021326508850501172
qiat,STOP,5.049739938393173e-05
*,women,0.0012795905310300703
women,at,5.049739938393173e-05
at,ms,5.049739938393173e-05
ms,-,5.049739938393173e-05
-,leaders,5.049739938393173e-05
leaders,STOP,5.049739938393173e-05
*,lord,0.0006397952655150352
lord,baltimore,5.049739938393173e-05
baltimore,STOP,5.049739938393173e-05
*,crier,0.00021326508850501172
crier,’,5.049739938393173e-05
s,war,5.049739938393173e-05
war,-,5.049739938393173e-05
books,in,5.049739938393173e-05
in,french,5.049739938393173e-05
french,STOP,5.049739938393173e-05
another,STOP,5.049739938393173e-05
*,aaron,0.00021326508850501172
aaron,’,5.049739938393173e-05
reading,room,5.049739938393173e-05
room,STOP,0.0001514921981517952
group,16,5.049739938393173e-05
*,jude,0.001492855619535082
jude,'s,0.0001514921981517952
the,fire,0.00010099479876786346
fire,this,0.00010099479876786346
this,time,0.0001514921981517952
time,STOP,0.0006059687926071808
milestone,test,0.00020198959753572692
test,2,0.0001514921981517952
the,suzans,5.049739938393173e-05
suzans,read,5.049739938393173e-05
*,smooth,0.00021326508850501172
smooth,jazz,5.049739938393173e-05
jazz,STOP,5.049739938393173e-05
group,17,5.049739938393173e-05
*,uh,0.00021326508850501172
uh,STOP,5.049739938393173e-05
group,18,5.049739938393173e-05
group,19,5.049739938393173e-05
19,STOP,0.00020198959753572692
*,poetry,0.0012795905310300703
poetry,book,0.00020198959753572692
*,girlie,0.00021326508850501172
girlie,'s,5.049739938393173e-05
's,books,5.049739938393173e-05
a,sunburned,5.049739938393173e-05
sunburned,country,5.049739938393173e-05
country,-,5.049739938393173e-05
the,hopeless,0.0001514921981517952
hopeless,fantasy,5.049739938393173e-05
fantasy,realm,5.049739938393173e-05
realm,STOP,0.0001514921981517952
the,plot,5.049739938393173e-05
plot,-,5.049739938393173e-05
*,ivy,0.00042653017701002344
ivy,league,5.049739938393173e-05
league,book,5.049739938393173e-05
club,test,0.00045447659445538557
*,data,0.00021326508850501172
data,centric,5.049739938393173e-05
centric,ai,5.049739938393173e-05
ai,STOP,5.049739938393173e-05
let,my,5.049739938393173e-05
my,people,5.049739938393173e-05
people,go,5.049739938393173e-05
go,surfing,5.049739938393173e-05
surfing,-,5.049739938393173e-05
*,ralph,0.00021326508850501172
ralph,maaaan,5.049739938393173e-05
maaaan,STOP,5.049739938393173e-05
group,20,5.049739938393173e-05
group,24,5.049739938393173e-05
group,21,5.049739938393173e-05
group,22,5.049739938393173e-05
group,25,5.049739938393173e-05
group,23,5.049739938393173e-05
*,freelancer,0.002345915973555129
club,-,0.0013634297833661567
-,the,0.00045447659445538557
the,shadow,0.00010099479876786346
shadow,king,0.0001514921981517952
king,STOP,0.0003029843963035904
group,28,5.049739938393173e-05
28,STOP,5.049739938393173e-05
group,26,5.049739938393173e-05
26,STOP,5.049739938393173e-05
group,27,5.049739938393173e-05
27,STOP,5.049739938393173e-05
group,31,5.049739938393173e-05
31,STOP,0.00010099479876786346
group,29,5.049739938393173e-05
29,STOP,5.049739938393173e-05
group,30,5.049739938393173e-05
30,STOP,0.00010099479876786346
group,32,5.049739938393173e-05
32,STOP,0.00010099479876786346
group,33,5.049739938393173e-05
33,STOP,0.00020198959753572692
group,34,5.049739938393173e-05
34,STOP,0.00010099479876786346
group,35,5.049739938393173e-05
35,STOP,0.00010099479876786346
read,booktok,5.049739938393173e-05
booktok,stuff,5.049739938393173e-05
stuff,with,5.049739938393173e-05
with,me,0.0007574609907589759
me,!,0.0001514921981517952
*,everything,0.00042653017701002344
everything,but,5.049739938393173e-05
but,it,5.049739938393173e-05
it,STOP,0.0003534817956875221
*,educated,0.00042653017701002344
educated,STOP,5.049739938393173e-05
*,mwr,0.00021326508850501172
mwr,book,5.049739938393173e-05
*,lesbians,0.00021326508850501172
lesbians,who,5.049739938393173e-05
who,ca,5.049739938393173e-05
ca,n't,5.049739938393173e-05
n't,read,5.049739938393173e-05
*,riyan,0.00021326508850501172
riyan,and,5.049739938393173e-05
and,mariam,5.049739938393173e-05
